time,lat,lon,vel
07:34:48,50.061475,14.5039556667,9.053214256317391
07:34:48,50.061475,14.5039556667,
07:34:49,50.0615566667,14.5039896667,9.259506955304962
07:34:49,50.0615566667,14.5039896667,
07:34:50,50.0616396667,14.5040195,9.150444481027245
07:34:50,50.0616396667,14.5040195,
07:34:51,50.061719,14.5040455,8.82428594946086
07:34:51,50.061719,14.5040455,
07:34:52,50.0617951667,14.5040686667,8.40809943205202
07:34:52,50.0617951667,14.5040686667,
07:34:53,50.061867,14.5040898333,7.910630504568277
07:34:53,50.061867,14.5040898333,
07:34:54,50.0619358333,14.5041075,7.601448678903614
07:34:54,50.0619358333,14.5041075,
07:34:55,50.062002,14.5041236667,7.276319038604
07:34:55,50.062002,14.5041236667,
07:34:56,50.062065,14.5041393333,6.927524899168655
07:34:56,50.062065,14.5041393333,
07:34:57,50.0621241667,14.5041536667,6.513396164293357
07:34:57,50.0621241667,14.5041536667,
07:34:58,50.0621671667,14.5041646667,5.6342085768376
07:34:58,50.0621671667,14.5041646667,
07:34:59,50.062207,14.5041751667,4.866655691826488
07:34:59,50.062207,14.5041751667,
07:35:00,50.0622443333,14.5041843333,4.190159683924603
07:35:00,50.0622443333,14.5041843333,
07:35:01,50.0622731667,14.5041901667,3.3613877685406206
07:35:01,50.0622731667,14.5041901667,
07:35:02,50.0622988333,14.5041961667,3.06661042061075
07:35:02,50.0622988333,14.5041961667,
07:35:03,50.0622986667,14.5041961667,0.0
07:35:03,50.0622986667,14.5041961667,
07:35:04,50.0622985,14.5041961667,0.0
07:35:04,50.0622985,14.5041961667,
07:35:05,50.0622985,14.5041961667,0.0
07:35:05,50.0622985,14.5041961667,
07:35:06,50.0622985,14.5041961667,0.0
07:35:06,50.0622985,14.5041961667,
07:35:07,50.0622985,14.5041961667,0.0
07:35:07,50.0622985,14.5041961667,
07:35:08,50.0622985,14.5041961667,0.0
07:35:08,50.0622985,14.5041961667,
07:35:09,50.0622985,14.5041961667,0.0
07:35:09,50.0622985,14.5041961667,
07:35:10,50.0622985,14.5041961667,0.0
07:35:10,50.0622985,14.5041961667,
07:35:11,50.0622985,14.5041961667,0.0
07:35:11,50.0622985,14.5041961667,
07:35:12,50.0622985,14.5041961667,0.0
07:35:12,50.0622985,14.5041961667,
07:35:13,50.0622985,14.5041961667,0.0
07:35:13,50.0622985,14.5041961667,
07:35:14,50.0622985,14.5041961667,0.0
07:35:14,50.0622985,14.5041961667,
07:35:15,50.0622985,14.5041961667,0.0
07:35:15,50.0622985,14.5041961667,
07:35:16,50.0622985,14.5041961667,0.0
07:35:16,50.0622985,14.5041961667,
07:35:17,50.0622985,14.5041961667,0.0
07:35:17,50.0622985,14.5041961667,
07:35:18,50.0622985,14.5041961667,0.0
07:35:18,50.0622985,14.5041961667,
07:35:19,50.0622985,14.5041961667,0.0
07:35:19,50.0622985,14.5041961667,
07:35:20,50.0622985,14.5041961667,0.0
07:35:20,50.0622985,14.5041961667,
07:35:21,50.0622985,14.5041961667,0.0
07:35:21,50.0622985,14.5041961667,
07:35:22,50.0622985,14.5041961667,0.0
07:35:22,50.0622985,14.5041961667,
07:35:23,50.0622985,14.5041961667,0.0
07:35:23,50.0622985,14.5041961667,
07:35:24,50.062301,14.5042075,1.1189192526133838
07:35:24,50.062301,14.5042075,
07:35:25,50.0623133333,14.5042183333,2.193596180755618
07:35:25,50.0623133333,14.5042183333,
07:35:26,50.0623376667,14.5042296667,3.506461437155321
07:35:26,50.0623376667,14.5042296667,
07:35:27,50.062382,14.5042461667,5.472672647954564
07:35:27,50.062382,14.5042461667,
07:35:28,50.0624563333,14.504267,7.7912791176228495
07:35:28,50.0624563333,14.504267,
07:35:29,50.0625573333,14.5043018333,9.840316075397151
07:35:29,50.0625573333,14.5043018333,
07:35:30,50.0626603333,14.5043363333,10.24878590830521
07:35:30,50.0626603333,14.5043363333,
07:35:31,50.0627665,14.5043716667,9.929829615606222
07:35:31,50.0627665,14.5043716667,
07:35:32,50.0628705,14.504406,9.55119762943452
07:35:32,50.0628705,14.504406,
07:35:33,50.0629721667,14.5044415,9.312494855543667
07:35:33,50.0629721667,14.5044415,
07:35:34,50.0630695,14.5044765,9.070705407852499
07:35:34,50.0630695,14.5044765,
07:35:35,50.0631586667,14.5045086667,8.552658655033335
07:35:35,50.0631586667,14.5045086667,
07:35:36,50.0632405,14.5045373333,8.159107745493456
07:35:36,50.0632405,14.5045373333,
07:35:37,50.063318,14.5045646667,8.061877520783604
07:35:37,50.063318,14.5045646667,
07:35:38,50.0633988333,14.5045923333,8.064449748950532
07:35:38,50.0633988333,14.5045923333,
07:35:39,50.0634766667,14.5046191667,8.098403160753971
07:35:39,50.0634766667,14.5046191667,
07:35:40,50.0635518333,14.5046436667,7.70845337064779
07:35:40,50.0635518333,14.5046436667,
07:35:41,50.063621,14.5046673333,7.3221046999753066
07:35:41,50.063621,14.5046673333,
07:35:42,50.0636873333,14.5046886667,7.3864104041484895
07:35:42,50.0636873333,14.5046886667,
07:35:43,50.0637556667,14.5047073333,7.874104864597909
07:35:43,50.0637556667,14.5047073333,
07:35:44,50.0638301667,14.5047175,8.500699646061404
07:35:44,50.0638301667,14.5047175,
07:35:45,50.0639103333,14.5047168333,9.153016709194173
07:35:45,50.0639103333,14.5047168333,
07:35:46,50.063996,14.5047013333,9.8845583998683
07:35:46,50.063996,14.5047013333,
07:35:47,50.0640856667,14.5046663333,10.553337723269404
07:35:47,50.0640856667,14.5046663333,
07:35:48,50.0641746667,14.5046126667,10.729278129887234
07:35:48,50.0641746667,14.5046126667,
07:35:49,50.0642588333,14.5045395,10.687093587949626
07:35:49,50.0642588333,14.5045395,
07:35:50,50.0643376667,14.5044538333,10.579060004938679
07:35:50,50.0643376667,14.5044538333,
07:35:51,50.0644121667,14.5043631667,10.37225286031772
07:35:51,50.0644121667,14.5043631667,
07:35:52,50.0644848333,14.5042736667,10.235924767470573
07:35:52,50.0644848333,14.5042736667,
07:35:53,50.0645565,14.5041843333,10.205572475100832
07:35:53,50.0645565,14.5041843333,
07:35:54,50.064628,14.5040951667,10.195798008066507
07:35:54,50.064628,14.5040951667,
07:35:55,50.0646993333,14.5040055,10.292513787142976
07:35:55,50.0646993333,14.5040055,
